"id","wing","wing_title","artifact_title","location","description"
"world-037","world","جناح حضارات العالم","كنائس لاليبيلا المنحوتة بالصخر","إثيوبيا","كنائس أثيوبية منحوتة بالكامل في الصخر. تمثل هذه القطعة شاهداً على تنوع وثراء حضارات العالم القديم."
"world-038","world","جناح حضارات العالم","مدينة موهنجو دارو","حضارة وادي السند - باكستان","مدينة قديمة بتخطيط هندسي متقدم للصرف الصحي. تروي هذه القطعة فصلاً من تاريخ حضارة إنسانية ازدهرت بعيدًا عن ضفاف النيل."
"world-039","world","جناح حضارات العالم","مدينة هارابا","حضارة وادي السند - باكستان","إحدى أكبر مدن حضارة وادي السند. تعكس هذه القطعة إبداع شعوب قدّمت للبشرية إرثًا فنيًا وثقافيًا خالدًا."
"world-040","world","جناح حضارات العالم","أختام وادي السند الحجرية","حضارة وادي السند","أختام منقوشة بكتابة لم تُفك رموزها بالكامل. تمثل هذه القطعة شاهداً على تنوع وثراء حضارات العالم القديم."
"world-041","world","جناح حضارات العالم","تمثال الملك الكاهن","حضارة وادي السند","تمثال حجري صغير من موهنجو دارو الشهير. تروي هذه القطعة فصلاً من تاريخ حضارة إنسانية ازدهرت بعيدًا عن ضفاف النيل."
"world-042","world","جناح حضارات العالم","الراقصة البرونزية","حضارة وادي السند","تمثال برونزي صغير يعكس مهارة السبك المبكرة. تعكس هذه القطعة إبداع شعوب قدّمت للبشرية إرثًا فنيًا وثقافيًا خالدًا."
"world-043","world","جناح حضارات العالم","نظام الصرف الصحي بموهنجو دارو","حضارة وادي السند","بنية تحتية حضرية متقدمة قبل آلاف السنين. تمثل هذه القطعة شاهداً على تنوع وثراء حضارات العالم القديم."
"world-044","world","جناح حضارات العالم","رؤوس الأولمك الحجرية الضخمة","حضارة الأولمك - المكسيك","رؤوس بازلتية عملاقة لحضارة أم في أمريكا الوسطى. تروي هذه القطعة فصلاً من تاريخ حضارة إنسانية ازدهرت بعيدًا عن ضفاف النيل."
"world-045","world","جناح حضارات العالم","خطوط نازكا الغامضة","حضارة نازكا - بيرو","رسوم أرضية ضخمة لا تُرى إلا من الجو. تعكس هذه القطعة إبداع شعوب قدّمت للبشرية إرثًا فنيًا وثقافيًا خالدًا."
"world-046","world","جناح حضارات العالم","مدينة تيوتيهواكان","المكسيك القديمة","تضم أهرام الشمس والقمر الضخمة. تمثل هذه القطعة شاهداً على تنوع وثراء حضارات العالم القديم."
"world-047","world","جناح حضارات العالم","تمثال موآي في جزيرة إيستر","جزيرة إيستر - المحيط الهادئ","تماثيل حجرية عملاقة غامضة المنشأ. تروي هذه القطعة فصلاً من تاريخ حضارة إنسانية ازدهرت بعيدًا عن ضفاف النيل."
"world-048","world","جناح حضارات العالم","معبد أنغكور وات","كمبوديا","أكبر معبد ديني في العالم القديم. تعكس هذه القطعة إبداع شعوب قدّمت للبشرية إرثًا فنيًا وثقافيًا خالدًا."
"world-049","world","جناح حضارات العالم","مدينة بيتراهاتشمشير المدفونة (بيترا)","الأردن","مدينة منحوتة بالكامل في الصخر الوردي. تمثل هذه القطعة شاهداً على تنوع وثراء حضارات العالم القديم."
"world-050","world","جناح حضارات العالم","جزيرة إيستر التماثيل الحجرية","المحيط الهادئ","رموز حضارة معزولة غامضة التاريخ. تروي هذه القطعة فصلاً من تاريخ حضارة إنسانية ازدهرت بعيدًا عن ضفاف النيل."
"world-051","world","جناح حضارات العالم","مدينة سور الصين القديمة (شيان)","الصين","موطن جيش التيراكوتا الشهير. تعكس هذه القطعة إبداع شعوب قدّمت للبشرية إرثًا فنيًا وثقافيًا خالدًا."
"world-052","world","جناح حضارات العالم","سفينة الفايكنج الخشبية","الشعوب الاسكندنافية","تعكس براعة الملاحة الاسكندنافية القديمة. تمثل هذه القطعة شاهداً على تنوع وثراء حضارات العالم القديم."
"world-053","world","جناح حضارات العالم","حجر رونية اسكندنافي منقوش","حجر","نقوش تسجل أحداثاً وأساطير الفايكنج. تروي هذه القطعة فصلاً من تاريخ حضارة إنسانية ازدهرت بعيدًا عن ضفاف النيل."
"world-054","world","جناح حضارات العالم","قناع جنائزي مايا من اليشم","حضارة المايا","قناع دفن ملكي صيغ من قطع اليشم الأخضر، الحجر الأكثر قداسة عند المايا."
"world-055","world","جناح حضارات العالم","تمثال إله المطر تشاك","حضارة المايا","إله المطر والخصوبة عند المايا، وارتبطت طقوسه بمواسم الزراعة والحصاد."
"world-056","world","جناح حضارات العالم","تقويم مايا الحجري الدائري","حضارة المايا","قرص حجري منحوت استخدمه كهنة المايا لتتبع الدورات الفلكية والزراعية بدقة مذهلة."
"world-057","world","جناح حضارات العالم","مذبح حجري مايا منقوش","حضارة المايا","مذبح طقسي استُخدم في احتفالات دينية كبرى داخل المعابد الهرمية للمايا."
"world-058","world","جناح حضارات العالم","تمثال ذهبي إنكي صغير","حضارة الإنكا","تمثال نذري صغير من الذهب الخالص، قُدّم قربانًا لآلهة الجبال عند الإنكا."
"world-059","world","جناح حضارات العالم","حبل كيبو لتدوين الأرقام","حضارة الإنكا","نظام عقد وحبال ملونة استخدمه الإنكا لتسجيل الحسابات والإحصاءات دون كتابة تقليدية."
"world-060","world","جناح حضارات العالم","قناع ذهبي جنائزي إنكي","حضارة الإنكا","قناع كان يُوضع على وجه المتوفى من النبلاء لحمايته في رحلته إلى العالم الآخر."
